codigo,grupo,subgrupo,obra_servico,complementar,nivel1,nivel2,nivel3,nivel4,profundidade
TOS_25.1.5.2,Atividades na Área da Engenharia Têxtil,Produtos e Processos da Indústria Têxtil,de armazenamento/conservação,das fibras artificiais,25,1,5,2,4
TOS_25.1.5.3,Atividades na Área da Engenharia Têxtil,Produtos e Processos da Indústria Têxtil,de armazenamento/conservação,das fibras sintéticas,25,1,5,3,4
TOS_25.1.5.4,Atividades na Área da Engenharia Têxtil,Produtos e Processos da Indústria Têxtil,de armazenamento/conservação,das fios,25,1,5,4,4
TOS_25.1.5.5,Atividades na Área da Engenharia Têxtil,Produtos e Processos da Indústria Têxtil,de armazenamento/conservação,das tecidos,25,1,5,5,4
TOS_25.1.5.6,Atividades na Área da Engenharia Têxtil,Produtos e Processos da Indústria Têxtil,de armazenamento/conservação,das malhas,25,1,5,6,4
TOS_25.1.5.7,Atividades na Área da Engenharia Têxtil,Produtos e Processos da Indústria Têxtil,de armazenamento/conservação,das não-tecidos,25,1,5,7,4
TOS_25.2.1,Atividades na Área da Engenharia Têxtil,Planejamento e Projeto na Indústria Têxtil,de indústria têxtil,,25,2,1,,3
TOS_26.1.1,Geociências,Ciências da Terra,de paleontologia,,26,1,1,,3
TOS_26.1.2,Geociências,Ciências da Terra,de espeleologia,,26,1,2,,3
TOS_26.1.3,Geociências,Ciências da Terra,de pedologia,,26,1,3,,3
TOS_27.1.1,Hidrogeologia,Prospecção e captação,de prospecção de águas subterrâneas,,27,1,1,,3
TOS_27.1.2,Hidrogeologia,Prospecção e captação,de caracterização de aquífero,,27,1,2,,3
TOS_27.1.3,Hidrogeologia,Prospecção e captação,de gestão de aquífero,,27,1,3,,3
TOS_27.1.4,Hidrogeologia,Prospecção e captação,de modelagem de aquífero,,27,1,4,,3
TOS_27.1.5,Hidrogeologia,Prospecção e captação,de geologia hidráulica,,27,1,5,,3
TOS_27.1.6,Hidrogeologia,Prospecção e captação,de estudo hidrogeológico,,27,1,6,,3
TOS_27.1.7,Hidrogeologia,Prospecção e captação,de poço de monitoramento,,27,1,7,,3
TOS_27.2.1.1,Hidrogeologia,Fontes de água mineral,de pesquisa de água mineral,de estudo de área de proteção de poço,27,2,1,1,4
TOS_27.2.1.2,Hidrogeologia,Fontes de água mineral,de pesquisa de água mineral,de locação,27,2,1,2,4
TOS_27.2.1.3,Hidrogeologia,Fontes de água mineral,de pesquisa de água mineral,de ensaio de bombeamento,27,2,1,3,4
TOS_27.2.1.4,Hidrogeologia,Fontes de água mineral,de pesquisa de água mineral,de análise de água mineral,27,2,1,4,4
TOS_27.3.1,Hidrogeologia,Fontes de água,de estudo ambiental de fonte de água,,27,3,1,,3
TOS_27.4.1.1,Hidrogeologia,Poços Tubulares,de poços tubulares,ensaio de bombeamento,27,4,1,1,4
TOS_27.4.1.2,Hidrogeologia,Poços Tubulares,de poços tubulares,de medição de vazão de poço tubular,27,4,1,2,4
TOS_27.4.1.3,Hidrogeologia,Poços Tubulares,de poços tubulares,limpeza,27,4,1,3,4
TOS_27.4.1.4,Hidrogeologia,Poços Tubulares,de poços tubulares,locação,27,4,1,4,4
TOS_27.4.1.5,Hidrogeologia,Poços Tubulares,de poços tubulares,monitoramento de aquífero,27,4,1,5,4
TOS_27.4.1.6,Hidrogeologia,Poços Tubulares,de poços tubulares,perfil construtivo,27,4,1,6,4
TOS_27.4.1.7,Hidrogeologia,Poços Tubulares,de poços tubulares,perfil geológico,27,4,1,7,4
TOS_27.4.1.8,Hidrogeologia,Poços Tubulares,de poços tubulares,perfil geofísico,27,4,1,8,4
TOS_27.4.1.9,Hidrogeologia,Poços Tubulares,de poços tubulares,perfuração,27,4,1,9,4
TOS_27.5.1,Hidrogeologia,Controle de Qualidade,de contaminação de aquífero,,27,5,1,,3
TOS_27.5.2,Hidrogeologia,Controle de Qualidade,de hidrogeoquímica,,27,5,2,,3
TOS_27.5.3,Hidrogeologia,Controle de Qualidade,de qualidade da água de aquífero,,27,5,3,,3
TOS_27.5.4,Hidrogeologia,Controle de Qualidade,de remediação de aquífero,,27,5,4,,3
TOS_27.5.5.1,Hidrogeologia,Controle de Qualidade,de zona de proteção,de aquífero,27,5,5,1,4
TOS_27.5.5.2,Hidrogeologia,Controle de Qualidade,de zona de proteção,de poço tubular,27,5,5,2,4
TOS_28.1.1.1,Geotecnologia,Engenharia Geológica,de desmonte de rochas,com uso de explosivos,28,1,1,1,4
TOS_28.1.1.2,Geotecnologia,Engenharia Geológica,de desmonte de rochas,sem uso de explosivos,28,1,1,2,4
TOS_28.1.2,Geotecnologia,Engenharia Geológica,de controle de vibrações - desmonte de rochas,,28,1,2,,3
TOS_29.1.1,Geologia Econômica e Pesquisa Mineral,Geologia Econômica - Política Mineral,de cessão e transferências de direitos minerários,,29,1,1,,3
TOS_29.1.2,Geologia Econômica e Pesquisa Mineral,Geologia Econômica - Política Mineral,de plano de avaliação econômica,,29,1,2,,3
TOS_29.2.1,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de pesquisa mineral,,29,2,1,,3
TOS_29.2.2.1,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de serviços geológicos,para obtenção de guia de utilização,29,2,2,1,4
TOS_29.2.2.2,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de serviços geológicos,para obtenção do registro de extração,29,2,2,2,4
TOS_29.2.3,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de mapeamento geológico,,29,2,3,,3
TOS_29.2.4,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de prospecção geoquímica,,29,2,4,,3
TOS_29.2.5,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de levantamento geofísico de prospecção mineral,,29,2,5,,3
TOS_29.2.6,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de plano de pesquisa mineral,,29,2,6,,3
TOS_29.2.7,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de avaliação de depósitos e jazidas minerais,,29,2,7,,3
TOS_29.2.8,Geologia Econômica e Pesquisa Mineral,Pesquisa Mineral,de modelagem de depósitos e jazidas minerais,,29,2,8,,3
TOS_30.1.1,Hidrocarbonetos,Prospecção de hidrocarbonetos,de geofísica,,30,1,1,,3
TOS_30.1.2,Hidrocarbonetos,Prospecção de hidrocarbonetos,de prospecção de jazidas petrolíferas,,30,1,2,,3
TOS_30.1.3,Hidrocarbonetos,Prospecção de hidrocarbonetos,de levantamento geoquímico para petróleo,,30,1,3,,3
TOS_30.1.4.1,Hidrocarbonetos,Prospecção de hidrocarbonetos,de locação de poço,de petróleo,30,1,4,1,4
TOS_30.1.4.2,Hidrocarbonetos,Prospecção de hidrocarbonetos,de locação de poço,de gás,30,1,4,2,4
TOS_30.2.1,Hidrocarbonetos,Exploraçao de hidrocarbonetos,de exploração de jazidas petrolíferas,,30,2,1,,3
TOS_30.2.2,Hidrocarbonetos,Exploraçao de hidrocarbonetos,de lavra de hidrocarbonetos,,30,2,2,,3
TOS_30.2.3.1,Hidrocarbonetos,Exploraçao de hidrocarbonetos,de perfuração e completação de poço tubular profundo,de petróleo,30,2,3,1,4
TOS_30.2.3.2,Hidrocarbonetos,Exploraçao de hidrocarbonetos,de perfuração e completação de poço tubular profundo,de gás,30,2,3,2,4
TOS_30.2.4.1,Hidrocarbonetos,Exploraçao de hidrocarbonetos,de instalação de poço,de petróleo,30,2,4,1,4
TOS_30.2.4.2,Hidrocarbonetos,Exploraçao de hidrocarbonetos,de instalação de poço,de gás,30,2,4,2,4
TOS_30.3.1,Hidrocarbonetos,Geoestatística aplicada à exploração de hidrocarbonetos,de cálculo de reservatório de hidrocarbonetos,,30,3,1,,3
TOS_30.3.2,Hidrocarbonetos,Geoestatística aplicada à exploração de hidrocarbonetos,de tratamento de dados estatísticos aplicados à exploração de hidrocarbonetos,,30,3,2,,3
TOS_30.4.1,Hidrocarbonetos,Modelagem de Reservatório,de modelagem de reservatório de hidrocarbonetos,,30,4,1,,3
TOS_30.4.2,Hidrocarbonetos,Modelagem de Reservatório,de caracterização de reservatório de hidrocarbonetos,,30,4,2,,3
TOS_30.5.1.1,Hidrocarbonetos,Manutenção de poços,de manutenção de poço,de petróleo,30,5,1,1,4
TOS_30.5.1.2,Hidrocarbonetos,Manutenção de poços,de manutenção de poço,de gás,30,5,1,2,4
TOS_31.1.1,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de definição de métodos de lavra,,31,1,1,,3
TOS_31.1.2,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de equipamentos de mineração,,31,1,2,,3
TOS_31.1.3,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de barragem de rejeitos de mineração,,31,1,3,,3
TOS_31.1.4,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de drenagem de minas,,31,1,4,,3
TOS_31.1.5.1,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de avaliação econômica de empreendimento,da mina,31,1,5,1,4
TOS_31.1.5.2,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de avaliação econômica de empreendimento,minerário,31,1,5,2,4
TOS_31.1.6,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de implantação de empreendimento minerário,,31,1,6,,3
TOS_31.1.7,Desenvolvimento e Lavra de Bens Minerais,Desenvolvimento,de instalações para a mineração,,31,1,7,,3
TOS_31.2.1,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de lavra a céu aberto,,31,2,1,,3
TOS_31.2.2,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de lavra subterrânea,,31,2,2,,3
TOS_31.2.3,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de estabilidade de talude em mina,,31,2,3,,3
TOS_31.2.4,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de transporte de minérios,,31,2,4,,3
TOS_31.2.5,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de otimização de lavra,,31,2,5,,3
TOS_31.2.6,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de iluminação em mina subterrânea,,31,2,6,,3
TOS_31.2.7,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de refrigeração em mina subterrânea,,31,2,7,,3
TOS_31.2.8,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de ventilação em mina subterranea,,31,2,8,,3
TOS_31.2.9,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de abertura de poços e galerias subterrâneas,,31,2,9,,3
TOS_31.2.10,Desenvolvimento e Lavra de Bens Minerais,Lavra de Bens Minerais,de estabilidade de poços e galerias subterrâneas,,31,2,10,,3
TOS_31.3.1,Desenvolvimento e Lavra de Bens Minerais,Política Mineral,de Plano de Aproveitamento Econômico - PAE,,31,3,1,,3
TOS_31.3.2,Desenvolvimento e Lavra de Bens Minerais,Política Mineral,de plano de lavra,,31,3,2,,3
TOS_31.3.3,Desenvolvimento e Lavra de Bens Minerais,Política Mineral,de Relatório Anual de Lavra - RAL,,31,3,3,,3
TOS_31.3.4,Desenvolvimento e Lavra de Bens Minerais,Política Mineral,de elaboração de plano de recuperação de áreas degradadas pela mineração,,31,3,4,,3
TOS_31.3.5,Desenvolvimento e Lavra de Bens Minerais,Política Mineral,de relatório de fechamento de mina,,31,3,5,,3
TOS_31.3.6,Desenvolvimento e Lavra de Bens Minerais,Política Mineral,de plano de descomissionamento,,31,3,6,,3
TOS_31.3.7,Desenvolvimento e Lavra de Bens Minerais,Política Mineral,de relatório de paralisação ou suspensão de mina,,31,3,7,,3
TOS_32.1.1,Tratamento de Minérios,Fragmentação de Minérios e Classificação por Tamanho,de classificação de minérios,,32,1,1,,3
TOS_32.1.2,Tratamento de Minérios,Fragmentação de Minérios e Classificação por Tamanho,de equipamentos para beneficiamento de minérios,,32,1,2,,3
TOS_32.1.3,Tratamento de Minérios,Fragmentação de Minérios e Classificação por Tamanho,de cominuição ou fragmentação de minérios,,32,1,3,,3
TOS_32.2.1,Tratamento de Minérios,Concentração,de concentração de minério,,32,2,1,,3
TOS_32.3.1,Tratamento de Minérios,Separação,de separação de minério,,32,3,1,,3
TOS_32.4.1,Tratamento de Minérios,Outros,de caracterização de minérios,,32,4,1,,3
TOS_32.4.2,Tratamento de Minérios,Outros,de modelagem e simulação de processos no beneficiamento mineral,,32,4,2,,3
TOS_32.4.3,Tratamento de Minérios,Outros,de métodos de automação de processos no beneficiamento mineral,,32,4,3,,3
TOS_32.4.4,Tratamento de Minérios,Outros,de métodos de controle de processos no beneficiamento mineral,,32,4,4,,3
TOS_33.1.1.1,Topografia,Levantamentos Topográficos Básicos,de levantamento topográfico,planimétrico,33,1,1,1,4
TOS_33.1.1.2,Topografia,Levantamentos Topográficos Básicos,de levantamento topográfico,altimétrico,33,1,1,2,4
TOS_33.1.1.3,Topografia,Levantamentos Topográficos Básicos,de levantamento topográfico,planialtimétrico,33,1,1,3,4
TOS_33.1.2,Topografia,Levantamentos Topográficos Básicos,de transporte de coordenadas,,33,1,2,,3
TOS_33.1.3,Topografia,Levantamentos Topográficos Básicos,de transporte de cotas altimétricas,,33,1,3,,3
TOS_33.1.4,Topografia,Levantamentos Topográficos Básicos,de nivelamentos altimétricos básicos,,33,1,4,,3
TOS_33.1.5,Topografia,Levantamentos Topográficos Básicos,de curvas de nível topográficas,,33,1,5,,3
TOS_33.2.1,Topografia,Levantamentos Topográficos Especiais e Nivelamentos de Precisão,de levantamento batimétrico,,33,2,1,,3
TOS_33.2.2,Topografia,Levantamentos Topográficos Especiais e Nivelamentos de Precisão,de levantamento ecobatimérico,,33,2,2,,3
TOS_33.2.3.1,Topografia,Levantamentos Topográficos Especiais e Nivelamentos de Precisão,de levantamento topográfico,de galerias e dutos subterrâneos,33,2,3,1,4
TOS_33.2.3.2,Topografia,Levantamentos Topográficos Especiais e Nivelamentos de Precisão,de levantamento topográfico,de galerias e dutos subterrâneos com uso de sensor magnético,33,2,3,2,4
TOS_33.2.4.1,Topografia,Levantamentos Topográficos Especiais e Nivelamentos de Precisão,de nivelamento topográfico,de precisão,33,2,4,1,4
TOS_33.2.5.1,Topografia,Levantamentos Topográficos Especiais e Nivelamentos de Precisão,de transporte de cotas altimétricas,para nivelamento de precisão,33,2,5,1,4
TOS_33.3.1.1,Topografia,Redes Topográficas,de rede topográfica,de primeira ordem,33,3,1,1,4
TOS_33.3.1.2,Topografia,Redes Topográficas,de rede topográfica,de segunda ordem,33,3,1,2,4
TOS_33.3.1.3,Topografia,Redes Topográficas,de rede topográfica,de terceira ordem,33,3,1,3,4
TOS_34.1.1,Geodésia,Dados e Informações Geodésicas,de aquisição de dados e informações geodésicas,,34,1,1,,3
TOS_34.1.2,Geodésia,Dados e Informações Geodésicas,de armazenamento de dados e informações geodésicas,,34,1,2,,3
TOS_34.1.3,Geodésia,Dados e Informações Geodésicas,de disseminação de dados e informações geodésicas,,34,1,3,,3
TOS_34.1.4,Geodésia,Dados e Informações Geodésicas,de interpretação de dados e informações geodésicas,,34,1,4,,3
TOS_34.1.5,Geodésia,Dados e Informações Geodésicas,de leitura de dados e informações geodésicas,,34,1,5,,3
TOS_34.1.6,Geodésia,Dados e Informações Geodésicas,de processamento de dados e informações geodésicas,,34,1,6,,3
TOS_34.1.7,Geodésia,Dados e Informações Geodésicas,de recuperação de dados e informações geodésicas,,34,1,7,,3
TOS_34.1.8,Geodésia,Dados e Informações Geodésicas,de representação gráfica de dados e informações geodésicas,,34,1,8,,3
TOS_34.1.9,Geodésia,Dados e Informações Geodésicas,de classificação de dados e informações geodésicas,,34,1,9,,3
TOS_34.2.1,Geodésia,Levantamentos Geodésicos,de levantamento geodésico,,34,2,1,,3
TOS_34.2.2.1,Geodésia,Levantamentos Geodésicos,de levantamento geodésico de precisão,com uso de sistema de posicionamento global - GPS,34,2,2,1,4
TOS_34.2.2.2,Geodésia,Levantamentos Geodésicos,de levantamento geodésico de precisão,com equipamento convencional,34,2,2,2,4
TOS_34.2.3.1,Geodésia,Levantamentos Geodésicos,de levantamento geodésico,com uso de sistema de posicionamento global - GPS,34,2,3,1,4
TOS_34.2.3.2,Geodésia,Levantamentos Geodésicos,de levantamento geodésico,com equipamento convencional,34,2,3,2,4
TOS_34.3.1,Geodésia,Locação Geodésica,de locação geodésica,,34,3,1,,3
TOS_34.4.1.1,Geodésia,Implantação de Redes Geodésicas e Gravimetria,de implantação de redes geodésicas,com uso de Sistema de Posicionamento Global - GPS,34,4,1,1,4
